Molecule,Variability_CV,VirtualProfileId,ParameterSetId,PopulationIndividualId,Dose_mg_kg,AUC0_28d_ug_h_mL,Cmax_ug_mL,Lambda_z_1_h,AUCinf_ug_h_mL,Terminal_CL_L_day,Profile_type
Golimumab,0.5,4479,90,28,0.1,353.27148651375654,2.6741196401417255,0.0038874087072706394,379.0918381142988,0.036352884607042446,Sparse reduced-study candidate
Golimumab,0.5,4479,90,28,1,3529.843257424219,26.74109637737274,0.003875170414501457,3789.891596879723,0.03636273358791291,Sparse reduced-study candidate
Golimumab,0.5,4479,90,28,3,10552.752510215018,80.22186756134033,0.0038735926600973734,11330.943455563161,0.03648702837628568,Sparse reduced-study candidate
Golimumab,0.5,4479,90,28,10,34740.63316035237,267.3875570297241,0.003871096905897384,37306.54599627009,0.036940117286168896,Sparse reduced-study candidate
Golimumab,0.5,4479,90,28,30,100564.22706779116,801.9485950469971,0.003864060749882527,108025.57988977029,0.03827171821850802,Sparse reduced-study candidate
Golimumab,0.5,4480,90,29,0.1,311.10823115900286,2.355183195322752,0.003889052573228036,333.8213788452282,0.036359108822721,Sparse reduced-study candidate
Golimumab,0.5,4480,90,29,1,3109.4658604354177,23.551777750253677,0.0038754006174291874,3338.5116989647936,0.0363558643348412,Sparse reduced-study candidate
Golimumab,0.5,4480,90,29,3,9300.008561470397,70.65424472093582,0.0038737692976492572,9985.744250031432,0.03646432615399564,Sparse reduced-study candidate
Golimumab,0.5,4480,90,29,10,30662.491463835497,235.49991846084595,0.0038714809309066027,32926.63042662905,0.036862101233925214,Sparse reduced-study candidate
Golimumab,0.5,4480,90,29,30,89133.63073642153,706.3415050506592,0.0038653407082087977,95741.3253888618,0.03803200276835665,Sparse reduced-study candidate
Golimumab,0.5,4481,90,30,0.1,309.310427972303,2.3415842559188604,0.003889132621367332,331.8910879931475,0.036359416366267064,Sparse reduced-study candidate
Golimumab,0.5,4481,90,30,1,3091.5378444842395,23.415791988372803,0.0038754118536200896,3319.26150449858,0.03635557560090213,Sparse reduced-study candidate
Golimumab,0.5,4481,90,30,3,9246.558557196557,70.2462986111641,0.0038737771171444965,9928.349851489573,0.03646335928055275,Sparse reduced-study candidate
Golimumab,0.5,4481,90,30,10,30488.214865383485,234.14027094841003,0.0038714974524187915,32739.461090462,0.036858780977649684,Sparse reduced-study candidate
Golimumab,0.5,4481,90,30,30,88643.01591823818,702.2646903991699,0.003865395429128613,95214.10559337029,0.03802178106298298,Sparse reduced-study candidate
Golimumab,0.5,4482,90,31,0.1,366.74552055475186,2.7760444208979607,0.0038869621638983514,393.5588575291617,0.03635123188324157,Sparse reduced-study candidate
Golimumab,0.5,4482,90,31,1,3664.1487083604898,27.760326862335205,0.0038751059748042506,3934.1022921410904,0.036364965187420474,Sparse reduced-study candidate
Golimumab,0.5,4482,90,31,3,10952.764269933834,83.27944278717041,0.0038735397901156947,11760.479454989889,0.03649430113244941,Sparse reduced-study candidate
Golimumab,0.5,4482,90,31,10,36040.199378647354,277.5779128074646,0.003871328238724163,38702.06669217554,0.03696533677008655,Sparse reduced-study candidate
Golimumab,0.5,4482,90,31,30,104186.85977186948,832.4995994567871,0.003863655303296566,111919.07892243413,0.03834828545987565,Sparse reduced-study candidate
Golimumab,0.5,4483,90,32,0.1,285.2214624704224,2.1593736950308084,0.00389029949001013,306.0269589219904,0.036363942259379035,Sparse reduced-study candidate
Golimumab,0.5,4483,90,32,1,2851.2894576853787,21.59370705485344,0.003875570125287932,3061.295678142687,0.03635175374762975,Sparse reduced-study candidate
Golimumab,0.5,4483,90,32,3,8530.101842391952,64.78021591901779,0.003873886893560163,9159.023155013563,0.03645043737429924,Sparse reduced-study candidate
Golimumab,0.5,4483,90,32,10,28149.996937491618,215.92222452163696,0.003871720397664637,30228.290970643135,0.03681434281170627,Sparse reduced-study candidate
Golimumab,0.5,4483,90,32,30,82043.42189347066,647.6376056671143,0.003866135224309652,88122.37135872571,0.03788486337510722,Sparse reduced-study candidate
Golimumab,0.5,4484,90,33,0.1,396.4043051660681,3.0004036612808704,0.0038860848797483078,425.4034152001396,0.036348043696820494,Sparse reduced-study candidate
Golimumab,0.5,4484,90,33,1,3959.721814602272,30.003882944583893,0.0038749772231391004,4251.474812567832,0.0363699248052987,Sparse reduced-study candidate
Golimumab,0.5,4484,90,33,3,11832.705891058877,90.00984728336334,0.003873426651759856,12705.373207001741,0.03651033701855404,Sparse reduced-study candidate
Golimumab,0.5,4484,90,33,10,38894.51403711033,300.0088691711426,0.0038710015616558098,41767.74498256564,0.03702038961147079,Sparse reduced-study candidate
Golimumab,0.5,4484,90,33,30,112110.31035089455,899.7442245483398,0.0038627684259348273,120435.51631793301,0.03851666617259051,Sparse reduced-study candidate
Golimumab,0.5,4485,90,34,0.1,295.6121562189302,2.237969124689698,0.0038897732752369036,317.18335605143983,0.03636189201056739,Sparse reduced-study candidate
Golimumab,0.5,4485,90,34,1,2954.9262423355326,22.37965241074562,0.003875499349279389,3172.57521107834,0.036353391717927674,Sparse reduced-study candidate
Golimumab,0.5,4485,90,34,3,8839.2047554255,67.1379804611206,0.003873838663609771,9490.935398617778,0.036456007092740744,Sparse reduced-study candidate
Golimumab,0.5,4485,90,34,10,29159.279970261727,223.78050684928894,0.0038716240286430104,31312.2221024738,0.036833498761432874,Sparse reduced-study candidate
Golimumab,0.5,4485,90,34,30,84896.03704482052,671.2011337280273,0.003865815451949768,91187.64791691415,0.03794391193465305,Sparse reduced-study candidate
Golimumab,0.5,4486,90,35,0.1,383.2987230787085,2.9012630693614483,0.0038864560045871865,411.33198021167806,0.036349380582693346,Sparse reduced-study candidate
Golimumab,0.5,4486,90,35,1,3829.124002294288,29.012496024370193,0.003875032154303572,4111.2449315816775,0.03636772545389304,Sparse reduced-study candidate
Golimumab,0.5,4486,90,35,3,11443.972306034038,87.03580498695374,0.0038734759597708534,12287.94485016368,0.03650324658076898,Sparse reduced-study candidate
Golimumab,0.5,4486,90,35,10,37634.313693274715,290.09708762168884,0.003871145557857534,40414.21614252895,0.03699604773186022,Sparse reduced-study candidate
Golimumab,0.5,4486,90,35,30,108617.63023597762,870.0308561325073,0.0038631591987051033,116681.35388491601,0.038442293125842915,Sparse reduced-study candidate
Golimumab,0.5,4487,90,36,0.1,240.1945054789275,1.8187975510954857,0.003893098484176917,257.6820378438139,0.03637503699070974,Sparse reduced-study candidate
Golimumab,0.5,4487,90,36,1,2402.078087505221,18.187985569238663,0.0038759404451775316,2578.957740011777,0.03634489046868753,Sparse reduced-study candidate
Golimumab,0.5,4487,90,36,3,7189.551713168599,54.56332415342331,0.0038741170385023596,7719.559996613184,0.03642640382038295,Sparse reduced-study candidate
Golimumab,0.5,4487,90,36,10,23764.093101705217,181.86952471733093,0.0038721458321136185,25518.103356280306,0.03673154516048052,Sparse reduced-study candidate
Golimumab,0.5,4487,90,36,30,69577.1071935669,545.5218315124512,0.0038675337825227235,74727.78602201764,0.037629351105016674,Sparse reduced-study candidate
Golimumab,0.5,4488,90,37,0.1,364.24959821519985,2.7571636252105236,0.0038870424173117315,390.87899352032775,0.036351527422329784,Sparse reduced-study candidate
Golimumab,0.5,4488,90,37,1,3639.2712859306534,27.571523934602737,0.0038751178010275125,3907.3900871193455,0.0363645505950552,Sparse reduced-study candidate
Golimumab,0.5,4488,90,37,3,10878.678268465997,82.71305859088898,0.0038735495483090006,11680.92516492134,0.03649295304391896,Sparse reduced-study candidate
Golimumab,0.5,4488,90,37,10,35799.603589910505,275.69026350975037,0.003871356150779666,38443.657990204316,0.036960708721806373,Sparse reduced-study candidate
Golimumab,0.5,4488,90,37,30,103516.89607922663,826.8404245376587,0.0038637300193747654,111199.01093139786,0.03833410477148812,Sparse reduced-study candidate
Golimumab,0.5,4489,90,38,0.1,282.7308482401995,2.140534669160843,0.0038904313989636314,303.35280817521294,0.036364457469153705,Sparse reduced-study candidate
Golimumab,0.5,4489,90,38,1,2826.4466106358664,21.40531986951828,0.0038755879769864963,3034.620758855547,0.03635136370449174,Sparse reduced-study candidate
Golimumab,0.5,4489,90,38,3,8455.996824447415,64.21507000923157,0.0038738988746586486,9079.449854073995,0.03644910364063333,Sparse reduced-study candidate
Golimumab,0.5,4489,90,38,10,27907.91717523676,214.03863430023193,0.0038717436910563944,29968.3079010799,0.036809753581844254,Sparse reduced-study candidate
Golimumab,0.5,4489,90,38,30,81358.3208125563,641.9893741607666,0.0038662119093022455,87386.210644831,0.03787071281487722,Sparse reduced-study candidate
Golimumab,0.5,4490,90,39,0.1,219.12562251036147,1.6594410873949528,0.0038947965773936262,235.0607245853851,0.03638188490937446,Sparse reduced-study candidate
Golimumab,0.5,4490,90,39,1,2191.8212588359756,16.594434902071953,0.0038761600388534092,2353.196326743534,0.036341856101799415,Sparse reduced-study candidate
Golimumab,0.5,4490,90,39,3,6561.679508123152,49.782782793045044,0.003874240191166251,7045.364953817257,0.03641522739263963,Sparse reduced-study candidate
Golimumab,0.5,4490,90,39,10,21704.987471537526,165.93584418296814,0.003872349947488287,23306.81013184272,0.036692933010577966,Sparse reduced-study candidate
Golimumab,0.5,4490,90,39,30,63684.66604475289,497.73716926574707,0.003868196148307273,68397.18550020906,0.0375101058590496,Sparse reduced-study candidate
Golimumab,0.5,4491,90,40,0.1,399.9642150832566,3.0273335985839367,0.0038859882451938877,429.2256826890207,0.03634769689945611,Sparse reduced-study candidate
Golimumab,0.5,4491,90,40,1,3995.1937062036495,30.273178964853287,0.0038749625568090845,4289.562951431764,0.03637052350667857,Sparse reduced-study candidate
Golimumab,0.5,4491,90,40,3,11938.272647829039,90.81769287586212,0.0038734135258370493,12818.732663932271,0.036512263945732634,Sparse reduced-study candidate
Golimumab,0.5,4491,90,40,10,39236.533565827194,302.7012348175049,0.0038709623697300894,42135.09704706456,0.03702700624711046,Sparse reduced-study candidate
Golimumab,0.5,4491,90,40,30,113056.72083822936,907.8151702880859,0.003862662473364116,121452.80568736221,0.03853685782114307,Sparse reduced-study candidate
Golimumab,0.5,4492,90,41,0.1,427.2434193202623,3.233698569238186,0.003885300120931361,458.5153324848841,0.036345271318897913,Sparse reduced-study candidate
Golimumab,0.5,4492,90,41,1,4266.973714605978,32.33679011464119,0.003874858046479849,4581.3882574989275,0.03637514051720096,Sparse reduced-study candidate
Golimumab,0.5,4492,90,41,3,12746.855818552433,97.00825810432434,0.0038733143491317267,13687.00700196599,0.036527045307956814,Sparse reduced-study candidate
Golimumab,0.5,4492,90,41,10,41853.29579609976,323.33271503448486,0.003870663911949351,44945.71383051655,0.03707776057552109,Sparse reduced-study candidate
Golimumab,0.5,4492,90,41,30,120276.51025148791,969.6595430374146,0.0038618544613707724,129213.65911986941,0.03869141453747875,Sparse reduced-study candidate
Golimumab,0.5,4493,90,42,0.1,193.32788019501564,1.4643212780356407,0.0038973709893731123,207.36223605934038,0.036392383899121035,Sparse reduced-study candidate
Golimumab,0.5,4493,90,42,1,1934.317961805108,14.64325413107872,0.003876488338642206,2076.7049296872046,0.03633836465148816,Sparse reduced-study candidate
Golimumab,0.5,4493,90,42,3,5792.356064325176,43.929366767406464,0.003874410793339627,6219.2870827314255,0.03640162932085165,Sparse reduced-study candidate
Golimumab,0.5,4493,90,42,10,19177.754892972185,146.42600119113922,0.0038726066125165893,20592.840637660767,0.036645775265460916,Sparse reduced-study candidate
Golimumab,0.5,4493,90,42,30,56417.54282456666,439.2249584197998,0.003869014502363007,60590.206553007025,0.03736448444477445,Sparse reduced-study candidate
Golimumab,0.5,4494,90,43,0.1,412.48488190938576,3.122050780802965,0.0038856612669647596,442.6691048763027,0.03634653658948373,Sparse reduced-study candidate
Golimumab,0.5,4494,90,43,1,4119.9442109579,31.22033402323723,0.0038749134640592687,4423.5143937498415,0.036372638100045575,Sparse reduced-study candidate
Golimumab,0.5,4494,90,43,3,12309.47815488718,93.65903735160828,0.0038733675195572093,13217.340619657214,0.03651904557901411,Sparse reduced-study candidate
Golimumab,0.5,4494,90,43,10,40438.483211083054,312.17072010040283,0.0038708252340650807,43426.08053284185,0.03705029010217154,Sparse reduced-study candidate
Golimumab,0.5,4494,90,43,30,116377.58067993014,936.2012386322021,0.0038622906946465603,125022.45926675128,0.0386078363322503,Sparse reduced-study candidate
Golimumab,0.5,4495,90,44,0.1,268.9370249902786,2.0361993927508593,0.0038912050802911396,288.54251968859387,0.03636749962865138,Sparse reduced-study candidate
Golimumab,0.5,4495,90,44,1,2688.8489490745483,20.36198079586029,0.0038756914702050165,2886.8759834555717,0.03634922330492471,Sparse reduced-study candidate
Golimumab,0.5,4495,90,44,3,8045.482343240802,61.085137724876404,0.003873965884099922,8638.644137960428,0.03644172561124594,Sparse reduced-study candidate
Golimumab,0.5,4495,90,44,10,26566.097767941174,203.60668301582336,0.0038718729424504577,28527.262210859542,0.03678435701281722,Sparse reduced-study candidate
Golimumab,0.5,4495,90,44,30,77554.60785912676,610.7074499130249,0.0038666384604429662,83299.10732962063,0.03779237370252211,Sparse reduced-study candidate
Golimumab,0.5,4496,90,45,0.1,236.49854461945316,1.7908426467329264,0.003893374845724866,253.71373974898933,0.036376146184091164,Sparse reduced-study candidate
Golimumab,0.5,4496,90,45,1,2365.1971448975714,17.90843904018402,0.003875976356479222,2539.3571325873722,0.03634434860534194,Sparse reduced-study candidate
Golimumab,0.5,4496,90,45,3,7079.43661040562,53.724704682826996,0.003874137768266657,7601.320656107195,0.03642443926611618,Sparse reduced-study candidate
Golimumab,0.5,4496,90,45,10,23403.195137820374,179.07439470291138,0.00387218120732493,25130.52900573183,0.03672476645404756,Sparse reduced-study candidate
Golimumab,0.5,4496,90,45,30,68546.19310123102,537.1394276618958,0.003867649754141018,73620.18531181304,0.03760841424236729,Sparse reduced-study candidate
Golimumab,0.5,4497,90,46,0.1,242.48061712131707,1.8360889982432127,0.003892931599330317,260.1366038586975,0.036374367673057406,Sparse reduced-study candidate
Golimumab,0.5,4497,90,46,1,2424.8897850012995,18.36089752614498,0.0038759186624764633,2603.451623038338,0.03634522873497391,Sparse reduced-study candidate
Golimumab,0.5,4497,90,46,3,7257.656695623318,55.0820454955101,0.0038741041377890898,7792.689836941908,0.036427618724615037,Sparse reduced-study candidate
Golimumab,0.5,4497,90,46,10,23987.255488801144,183.59844088554382,0.00387212381495373,25757.761763942115,0.03673574032050749,Sparse reduced-study candidate
Golimumab,0.5,4497,90,46,30,70214.18785275925,550.7066488265991,0.003867462457189987,75412.26228911788,0.03764230452747804,Sparse reduced-study candidate
Golimumab,0.5,4498,90,47,0.1,402.0889176407704,3.0434067361056805,0.0038859310671420697,431.506977175346,0.036347494691934025,Sparse reduced-study candidate
Golimumab,0.5,4498,90,47,1,4016.364413522252,30.433905869722366,0.003874953988427839,4312.295092645947,0.03637088192123197,Sparse reduced-study candidate
Golimumab,0.5,4498,90,47,3,12001.274210165235,91.29985570907593,0.0038734055385513,12886.385026109436,0.03651341519899155,Sparse reduced-study candidate
Golimumab,0.5,4498,90,47,10,39440.60770550076,304.30816411972046,0.003870939137145909,42354.28678424418,0.03703095661204219,Sparse reduced-study candidate
Golimumab,0.5,4498,90,47,30,113621.11477932775,912.6322746276855,0.0038625992741499996,122059.47408992358,0.038548906619551376,Sparse reduced-study candidate
Golimumab,0.5,4499,90,48,0.1,301.788490540565,2.284687338396907,0.0038894774631383156,323.81483703787126,0.036360745487544414,Sparse reduced-study candidate
Golimumab,0.5,4499,90,48,1,3016.52435676808,22.846828401088715,0.0038754588738934065,3238.71599757293,0.03635437279294686,Sparse reduced-study candidate
Golimumab,0.5,4499,90,48,3,9022.894131559096,68.53946596384048,0.0038738106210051164,9688.179960941576,0.036459321323797124,Sparse reduced-study candidate
Golimumab,0.5,4499,90,48,10,29758.703304334045,228.45155596733093,0.003871566898901464,31955.98401250329,0.03684489537239061,Sparse reduced-study candidate
Golimumab,0.5,4499,90,48,30,86587.41179693573,685.2072715759277,0.0038656258838283687,93005.15836528252,0.03797901884661429,Sparse reduced-study candidate
Golimumab,0.5,4500,90,49,0.1,219.60579787842477,1.6630728263407946,0.0038947542563095615,235.57628012865925,0.03638171246153524,Sparse reduced-study candidate
Golimumab,0.5,4500,90,49,1,2196.6134991240197,16.6307520121336,0.0038761545451947983,2358.3419561985625,0.03634192430776286,Sparse reduced-study candidate
Golimumab,0.5,4500,90,49,3,6575.993154679201,49.89173412322998,0.003874237184887081,7060.734618333075,0.03641548202709119,Sparse reduced-study candidate
Golimumab,0.5,4500,90,49,10,21751.96453192116,166.2989616394043,0.003872345394369145,23357.258712432016,0.03669381151238084,Sparse reduced-study candidate
Golimumab,0.5,4500,90,49,30,63819.38273260816,498.8262176513672,0.003868180895921846,68541.915599014,0.03751282005250338,Sparse reduced-study candidate
Golimumab,0.5,4501,91,0,0.1,304.7122064564102,2.7018352411687374,0.004646118497014069,317.4766480414545,0.043863247817551736,Sparse reduced-study candidate
Golimumab,0.5,4501,91,0,1,3046.0666982979433,27.01815292239189,0.0046173238958399036,3176.0314374638297,0.0438457778631058,Sparse reduced-study candidate
Golimumab,0.5,4501,91,0,3,9103.888844465335,81.05275332927704,0.0046140081965644324,9493.122826952547,0.044007300263063084,Sparse reduced-study candidate
Golimumab,0.5,4501,91,0,10,29937.613240373525,270.15371918678284,0.004610683025891125,31220.863519304166,0.04460336877203175,Sparse reduced-study candidate
Golimumab,0.5,4501,91,0,30,86420.5753431827,810.2112293243408,0.004603055905698268,90148.75009193092,0.046341930004998776,Sparse reduced-study candidate
Golimumab,0.5,4502,91,1,0.1,296.47334773490473,2.628878876566887,0.004646930650795557,308.88612408090523,0.04386578255170528,Sparse reduced-study candidate
Golimumab,0.5,4502,91,1,1,2963.956659990483,26.288601011037827,0.004617439595664477,3090.4092922688283,0.04384380925228398,Sparse reduced-study candidate
Golimumab,0.5,4502,91,1,3,8859.437119800965,78.864187002182,0.0046140747040826794,9238.202845551556,0.04400054354304368,Sparse reduced-study candidate
Golimumab,0.5,4502,91,1,10,29144.51679100468,262.85977363586426,0.0046108228551498985,30393.654374924106,0.04458013302721146,Sparse reduced-study candidate
Golimumab,0.5,4502,91,1,30,84215.67478816294,788.3450746536255,0.004603340215986745,87847.7935715784,0.04627161708210195,Sparse reduced-study candidate
Golimumab,0.5,4503,91,2,0.1,330.89543979569277,2.933696284890175,0.004643793040140268,344.77761827529463,0.043856074407021876,Sparse reduced-study candidate
Golimumab,0.5,4503,91,2,1,3306.9613238480924,29.33671697974205,0.00461698958961245,3448.085786890343,0.043852136563555785,Sparse reduced-study candidate
Golimumab,0.5,4503,91,2,3,9880.262219735665,88.00813257694244,0.004613809077686456,10302.74645385598,0.044028821679770534,Sparse reduced-study candidate
Golimumab,0.5,4503,91,2,10,32452.551608427486,293.3340311050415,0.0046102421667700705,33844.0162598373,0.04467730060424512,Sparse reduced-study candidate
Golimumab,0.5,4503,91,2,30,93384.33903776715,879.6982526779175,0.004602157968697396,97416.2326516139,0.04656490751915749,Sparse reduced-study candidate
Golimumab,0.5,4504,91,3,0.1,259.5507940428494,2.301930310204625,0.004651165099858964,270.3879008157945,0.043879200864854265,Sparse reduced-study candidate
Golimumab,0.5,4504,91,3,1,2595.8821749783683,23.019171506166458,0.004618675075166538,2706.576555963048,0.043835468038704604,Sparse reduced-study candidate
Golimumab,0.5,4504,91,3,3,7763.001141104549,69.05628740787506,0.004614399900672078,8094.819964081347,0.0439703602944886,Sparse reduced-study candidate
Golimumab,0.5,4504,91,3,10,25579.959438732432,230.1719069480896,0.004611458819791491,26675.854064929583,0.04447619552290371,Sparse reduced-study candidate
Golimumab,0.5,4504,91,3,30,74252.20927114975,690.34423828125,0.004603157731562049,77451.93744427703,0.04595522876309612,Sparse reduced-study candidate
Golimumab,0.5,4505,91,4,0.1,201.32536315187826,1.7863653134554625,0.00466422980385197,209.67301994408905,0.04391184719881859,Sparse reduced-study candidate
Golimumab,0.5,4505,91,4,1,2015.1156177451576,17.863592505455017,0.004619859980923472,2100.9789118976623,0.04382304630170488,Sparse reduced-study candidate
Golimumab,0.5,4505,91,4,3,6030.885726057906,53.59004884958267,0.0046150515873976524,6288.559773136769,0.043923234948789136,Sparse reduced-study candidate
Golimumab,0.5,4505,91,4,10,19924.476996617537,178.62430214881897,0.004611941992975752,20777.595904988328,0.04431277639435279,Sparse reduced-study candidate
Golimumab,0.5,4505,91,4,30,58258.91671821193,535.777223110199,0.004605842075354057,60764.553540658184,0.04545641699155625,Sparse reduced-study candidate
Golimumab,0.5,4506,91,5,0.1,206.64360662122806,1.8334556836634874,0.004663292361766607,215.21753216541538,0.04390830977634283,Sparse reduced-study candidate
Golimumab,0.5,4506,91,5,1,2068.179069397738,18.334490060806274,0.0046197267203513265,2156.310983527739,0.043824096541766375,Sparse reduced-study candidate
Golimumab,0.5,4506,91,5,3,6189.252333480251,55.00270128250122,0.004614982150408511,6453.704338684673,0.04392750694345437,Sparse reduced-study candidate
Golimumab,0.5,4506,91,5,10,20442.792253522097,183.33261609077454,0.004611861787766686,21318.157124608697,0.04432764997641671,Sparse reduced-study candidate
Golimumab,0.5,4506,91,5,30,59734.362060052306,549.8963713645935,0.0046055938891855245,62303.9135717522,0.04550197987516238,Sparse reduced-study candidate
Golimumab,0.5,4507,91,6,0.1,233.7615615382476,2.073573460802436,0.004659137066443907,243.48957643325477,0.04389276161196752,Sparse reduced-study candidate
Golimumab,0.5,4507,91,6,1,2338.6986998495954,20.735637098550797,0.004619133658621081,2438.3966084385065,0.04382974408838184,Sparse reduced-study candidate
Golimumab,0.5,4507,91,6,3,6996.278081753125,62.20592111349106,0.004614662200611464,7295.273523343128,0.04394940052289985,Sparse reduced-study candidate
Golimumab,0.5,4507,91,6,10,23080.226722341453,207.3404610157013,0.004611462755681839,24068.826823788047,0.04440361805595378,Sparse reduced-study candidate
Golimumab,0.5,4507,91,6,30,67211.6634854481,621.8868255615234,0.004604338005549338,70105.49062197193,0.0457343490726569,Sparse reduced-study candidate
Golimumab,0.5,4508,91,7,0.1,260.66538592769484,2.3117998614907265,0.00465102080638844,271.5500484293223,0.04387873835576818,Sparse reduced-study candidate
Golimumab,0.5,4508,91,7,1,2606.995599235125,23.11786562204361,0.004618657082544051,2718.1651762263173,0.04383572282413176,Sparse reduced-study candidate
Golimumab,0.5,4508,91,7,3,7796.12159530179,69.35235857963562,0.00461438941683372,8129.358412881266,0.04397126902405812,Sparse reduced-study candidate
Golimumab,0.5,4508,91,7,10,25687.810369509083,231.1586558818817,0.004611439141950288,26788.33990995354,0.04447932781791806,Sparse reduced-study candidate
Golimumab,0.5,4508,91,7,30,74554.97103108262,693.3027505874634,0.00460310703551664,77767.86621206111,0.04596476966348264,Sparse reduced-study candidate
Golimumab,0.5,4509,91,8,0.1,162.30626498427264,1.4408734627068043,0.0046728318402013145,168.99474060845554,0.04394473506501977,Sparse reduced-study candidate
Golimumab,0.5,4509,91,8,1,1625.691241573284,14.408710598945618,0.00462108538929093,1694.9063485899635,0.043816161934838206,Sparse reduced-study candidate
Golimumab,0.5,4509,91,8,3,4868.000855962137,43.225666880607605,0.004615661782237641,5075.910515892603,0.04389219873066087,Sparse reduced-study candidate
Golimumab,0.5,4509,91,8,10,16110.861453894784,144.07967627048492,0.004612563011494985,16800.373163509295,0.04420395327617276,Sparse reduced-study candidate
Golimumab,0.5,4509,91,8,30,47341.65574138624,432.1800470352173,0.004607686618724909,49375.095190331835,0.045122520218702215,Sparse reduced-study candidate
Golimumab,0.5,4510,91,9,0.1,240.26582546271476,2.131166495382786,0.0046582716387874165,250.270721858796,0.043889555665915375,Sparse reduced-study candidate
Golimumab,0.5,4510,91,9,1,2403.569907937795,21.311558783054352,0.004619009539303022,2506.0414794505323,0.043831161090672886,Sparse reduced-study candidate
Golimumab,0.5,4510,91,9,3,7189.721893759495,63.93363028764725,0.004614592628984033,7496.998197123121,0.04395467555048443,Sparse reduced-study candidate
Golimumab,0.5,4510,91,9,10,23711.458125647194,213.0987524986267,0.0046117976143975285,24727.074339665458,0.04442203969496805,Sparse reduced-study candidate
Golimumab,0.5,4510,91,9,30,68993.76103171268,639.1528844833374,0.004604039015971405,71964.96541441271,0.04579007597092759,Sparse reduced-study candidate
Golimumab,0.5,4511,91,10,0.1,334.7432701194855,2.9677703976631165,0.004643480526894917,348.78972384912646,0.04385512144285335,Sparse reduced-study candidate
Golimumab,0.5,4511,91,10,1,3345.295296807329,29.677453637123108,0.004616944299228944,3488.059541338358,0.04385308082084404,Sparse reduced-study candidate
Golimumab,0.5,4511,91,10,3,9994.292672274561,89.03029561042786,0.004613781061563561,10421.661002451854,0.0440319897965134,Sparse reduced-study candidate
Golimumab,0.5,4511,91,10,10,32821.43226995892,296.74057960510254,0.004610177720051218,34228.77471029707,0.04468817778867541,Sparse reduced-study candidate
Golimumab,0.5,4511,91,10,30,94402.21566645699,889.9093866348267,0.004602026888706585,98478.54680272515,0.04659760788732345,Sparse reduced-study candidate
Golimumab,0.5,4512,91,11,0.1,284.23570258578025,2.520513441413641,0.00464821898498855,296.126175727939,0.04386983215047631,Sparse reduced-study candidate
Golimumab,0.5,4512,91,11,1,2841.9795223773126,25.204968452453613,0.004617623192764868,2963.21488998428,0.04384091639272254,Sparse reduced-study candidate
Golimumab,0.5,4512,91,11,3,8496.200907512804,75.61342120170593,0.004614177032180425,8859.4125855014,0.04399052024896266,Sparse reduced-study candidate
Golimumab,0.5,4512,91,11,10,27964.941152783933,252.02568769454956,0.004611032070292552,29163.353980337793,0.04454565011042898,Sparse reduced-study candidate
Golimumab,0.5,4512,91,11,30,80928.35522890108,755.864953994751,0.004602040272319391,84418.66597560587,0.04616635008767289,Sparse reduced-study candidate
Golimumab,0.5,4513,91,12,0.1,336.67652402060133,2.9848904348909855,0.004643325858806418,350.80551794151603,0.04385465033329154,Sparse reduced-study candidate
Golimumab,0.5,4513,91,12,1,3364.554442809201,29.848650097846985,0.004616921823629877,3508.1425335313484,0.04385355833540833,Sparse reduced-study candidate
Golimumab,0.5,4513,91,12,3,10051.578488844098,89.54384922981262,0.004613767356810334,10481.400442599455,0.04403358141471495,Sparse reduced-study candidate
Golimumab,0.5,4513,91,12,10,33006.69913769481,298.4521150588989,0.004610145506123806,34422.01657469616,0.04469364335738431,Sparse reduced-study candidate
Golimumab,0.5,4513,91,12,30,94913.09675570401,895.039701461792,0.004601961176094506,99011.7355465585,0.04661402986036989,Sparse reduced-study candidate
Golimumab,0.5,4514,91,13,0.1,228.71824155345973,2.0289167761802673,0.004659839903779728,238.23158349911557,0.04389537556945112,Sparse reduced-study candidate
Golimumab,0.5,4514,91,13,1,2288.394942900153,20.28907611966133,0.0046192340509739905,2385.9420802638742,0.04382866171270262,Sparse reduced-study candidate
Golimumab,0.5,4514,91,13,3,6846.251910292279,60.866282880306244,0.004614717735306924,7138.825317587593,0.04394531746463518,Sparse reduced-study candidate
Golimumab,0.5,4514,91,13,10,22590.417695219134,202.87556648254395,0.0046115357377812995,23557.983727688483,0.04438947301720035,Sparse reduced-study candidate
Golimumab,0.5,4514,91,13,30,65826.84753635322,608.498740196228,0.004604570213183198,68660.57169321102,0.045691134980307996,Sparse reduced-study candidate
Golimumab,0.5,4515,91,14,0.1,211.16279682078374,1.873470889404416,0.004662530770212298,219.92901213699574,0.043905442768016174,Sparse reduced-study candidate
Golimumab,0.5,4515,91,14,1,2113.2671245799324,18.734637647867203,0.0046196181756092405,2203.3267175905116,0.04382500597082027,Sparse reduced-study candidate
Golimumab,0.5,4515,91,14,3,6323.799703062769,56.20311051607132,0.004614925010900204,6594.010407435981,0.0439311438355549,Sparse reduced-study candidate
Golimumab,0.5,4515,91,14,10,20882.95497603758,187.33352422714233,0.004611793917080595,21777.21345280013,0.044340294851477495,Sparse reduced-study candidate
