Molecule,Variability_CV,Replicate,Design,N_per_group,Total_animals,Fold_error,Within_2fold,Dose_mg_kg,Endpoint,Study_value,Reference_value
Golimumab,0.3,64,2 dose groups,2,4,1.0434211923876267,TRUE,10,AUC0-28d,23239.32797451831,22272.240725090618
Golimumab,0.3,64,2 dose groups,2,4,0.8552943094160266,TRUE,10,Cmax,221.896693110466,259.43899154663086
Golimumab,0.3,64,2 dose groups,2,4,0.812136432730034,TRUE,10,Terminal clearance,0.047946678631592604,0.05903771423037585
Golimumab,0.3,65,2 dose groups,2,4,0.9579485155975511,TRUE,1,AUC0-28d,2173.1397157503943,2268.5349790378127
Golimumab,0.3,65,2 dose groups,2,4,1.026544884148764,TRUE,1,Cmax,26.635798439383507,25.94703733921051
Golimumab,0.3,65,2 dose groups,2,4,1.0719317701852007,TRUE,1,Terminal clearance,0.06214395919637081,0.05797380106164221
Golimumab,0.3,65,2 dose groups,2,4,1.2672959540495268,TRUE,10,AUC0-28d,28225.52055852444,22272.240725090618
Golimumab,0.3,65,2 dose groups,2,4,1.0457845471187301,TRUE,10,Cmax,271.3172882795334,259.43899154663086
Golimumab,0.3,65,2 dose groups,2,4,0.8677997308768451,TRUE,10,Terminal clearance,0.05123291252070425,0.05903771423037585
Golimumab,0.3,66,2 dose groups,2,4,0.74750968517815,TRUE,1,AUC0-28d,1695.7518679961763,2268.5349790378127
Golimumab,0.3,66,2 dose groups,2,4,0.8067488948622855,TRUE,1,Cmax,20.932743698358536,25.94703733921051
Golimumab,0.3,66,2 dose groups,2,4,1.1101299833391907,TRUE,1,Terminal clearance,0.06435845480667042,0.05797380106164221
Golimumab,0.3,66,2 dose groups,2,4,1.1070057473636754,TRUE,10,AUC0-28d,24655.49848934263,22272.240725090618
Golimumab,0.3,66,2 dose groups,2,4,0.9367502867209598,TRUE,10,Cmax,243.02954971790314,259.43899154663086
Golimumab,0.3,66,2 dose groups,2,4,0.9056084085366661,TRUE,10,Terminal clearance,0.05346505042781316,0.05903771423037585
Golimumab,0.3,67,2 dose groups,2,4,1.065709145523532,TRUE,1,AUC0-28d,2417.598474100631,2268.5349790378127
Golimumab,0.3,67,2 dose groups,2,4,0.8594079876587069,TRUE,1,Cmax,22.299091145396233,25.94703733921051
Golimumab,0.3,67,2 dose groups,2,4,0.8732535550438443,TRUE,1,Terminal clearance,0.050625827876483655,0.05797380106164221
Golimumab,0.3,67,2 dose groups,2,4,0.9550076249883961,TRUE,10,AUC0-28d,21270.159718038623,22272.240725090618
Golimumab,0.3,67,2 dose groups,2,4,1.1385372613185856,TRUE,10,Cmax,295.3809589147568,259.43899154663086
Golimumab,0.3,67,2 dose groups,2,4,1.2119094961454753,TRUE,10,Terminal clearance,0.07154836650651535,0.05903771423037585
Golimumab,0.3,68,2 dose groups,2,4,1.153606354736727,TRUE,1,AUC0-28d,2616.9963677605683,2268.5349790378127
Golimumab,0.3,68,2 dose groups,2,4,0.881925739293973,TRUE,1,Cmax,22.88336008787155,25.94703733921051
Golimumab,0.3,68,2 dose groups,2,4,0.7377395914324014,TRUE,1,Terminal clearance,0.042769568308999244,0.05797380106164221
Golimumab,0.3,68,2 dose groups,2,4,0.9024436883632231,TRUE,10,AUC0-28d,20099.443068064364,22272.240725090618
Golimumab,0.3,68,2 dose groups,2,4,1.0226519896780455,TRUE,10,Cmax,265.31580090522766,259.43899154663086
